Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
1732,"Block Group 4, Census Tract 5, Durham County, North Carolina",37,063,000500,4,370630005004
632,"Block Group 1, Census Tract 6, Durham County, North Carolina",37,063,000600,1,370630006001
1447,"Block Group 2, Census Tract 6, Durham County, North Carolina",37,063,000600,2,370630006002
3274,"Block Group 3, Census Tract 6, Durham County, North Carolina",37,063,000600,3,370630006003
1462,"Block Group 1, Census Tract 7, Durham County, North Carolina",37,063,000700,1,370630007001
1226,"Block Group 2, Census Tract 7, Durham County, North Carolina",37,063,000700,2,370630007002
1254,"Block Group 3, Census Tract 7, Durham County, North Carolina",37,063,000700,3,370630007003
810,"Block Group 1, Census Tract 9, Durham County, North Carolina",37,063,000900,1,370630009001
941,"Block Group 2, Census Tract 9, Durham County, North Carolina",37,063,000900,2,370630009002
836,"Block Group 1, Census Tract 10.01, Durham County, North Carolina",37,063,001001,1,370630010011
1829,"Block Group 2, Census Tract 10.01, Durham County, North Carolina",37,063,001001,2,370630010012
638,"Block Group 3, Census Tract 10.01, Durham County, North Carolina",37,063,001001,3,370630010013
369,"Block Group 4, Census Tract 10.01, Durham County, North Carolina",37,063,001001,4,370630010014
1083,"Block Group 1, Census Tract 10.02, Durham County, North Carolina",37,063,001002,1,370630010021
605,"Block Group 2, Census Tract 10.02, Durham County, North Carolina",37,063,001002,2,370630010022
1377,"Block Group 3, Census Tract 10.02, Durham County, North Carolina",37,063,001002,3,370630010023
1280,"Block Group 4, Census Tract 10.02, Durham County, North Carolina",37,063,001002,4,370630010024
1193,"Block Group 5, Census Tract 10.02, Durham County, North Carolina",37,063,001002,5,370630010025
1382,"Block Group 1, Census Tract 11, Durham County, North Carolina",37,063,001100,1,370630011001
517,"Block Group 2, Census Tract 11, Durham County, North Carolina",37,063,001100,2,370630011002
1203,"Block Group 3, Census Tract 11, Durham County, North Carolina",37,063,001100,3,370630011003
1191,"Block Group 1, Census Tract 13.01, Durham County, North Carolina",37,063,001301,1,370630013011
766,"Block Group 2, Census Tract 13.01, Durham County, North Carolina",37,063,001301,2,370630013012
2309,"Block Group 1, Census Tract 13.03, Durham County, North Carolina",37,063,001303,1,370630013031
2228,"Block Group 2, Census Tract 13.03, Durham County, North Carolina",37,063,001303,2,370630013032
1389,"Block Group 1, Census Tract 13.04, Durham County, North Carolina",37,063,001304,1,370630013041
1188,"Block Group 2, Census Tract 13.04, Durham County, North Carolina",37,063,001304,2,370630013042
636,"Block Group 1, Census Tract 14, Durham County, North Carolina",37,063,001400,1,370630014001
1937,"Block Group 2, Census Tract 14, Durham County, North Carolina",37,063,001400,2,370630014002
3559,"Block Group 1, Census Tract 15.01, Durham County, North Carolina",37,063,001501,1,370630015011
1909,"Block Group 1, Census Tract 15.03, Durham County, North Carolina",37,063,001503,1,370630015031
960,"Block Group 1, Census Tract 15.04, Durham County, North Carolina",37,063,001504,1,370630015041
1233,"Block Group 2, Census Tract 15.04, Durham County, North Carolina",37,063,001504,2,370630015042
1754,"Block Group 1, Census Tract 15.05, Durham County, North Carolina",37,063,001505,1,370630015051
1253,"Block Group 2, Census Tract 15.05, Durham County, North Carolina",37,063,001505,2,370630015052
915,"Block Group 3, Census Tract 15.05, Durham County, North Carolina",37,063,001505,3,370630015053
1341,"Block Group 1, Census Tract 16.01, Durham County, North Carolina",37,063,001601,1,370630016011
1196,"Block Group 2, Census Tract 16.01, Durham County, North Carolina",37,063,001601,2,370630016012
804,"Block Group 3, Census Tract 16.01, Durham County, North Carolina",37,063,001601,3,370630016013
1094,"Block Group 4, Census Tract 16.01, Durham County, North Carolina",37,063,001601,4,370630016014
749,"Block Group 5, Census Tract 16.01, Durham County, North Carolina",37,063,001601,5,370630016015
0,"Block Group 6, Census Tract 16.01, Durham County, North Carolina",37,063,001601,6,370630016016
484,"Block Group 1, Census Tract 16.03, Durham County, North Carolina",37,063,001603,1,370630016031
1211,"Block Group 2, Census Tract 16.03, Durham County, North Carolina",37,063,001603,2,370630016032
1208,"Block Group 3, Census Tract 16.03, Durham County, North Carolina",37,063,001603,3,370630016033
1457,"Block Group 4, Census Tract 16.03, Durham County, North Carolina",37,063,001603,4,370630016034
2115,"Block Group 5, Census Tract 16.03, Durham County, North Carolina",37,063,001603,5,370630016035
779,"Block Group 6, Census Tract 16.03, Durham County, North Carolina",37,063,001603,6,370630016036
1509,"Block Group 1, Census Tract 16.04, Durham County, North Carolina",37,063,001604,1,370630016041
382,"Block Group 2, Census Tract 16.04, Durham County, North Carolina",37,063,001604,2,370630016042
674,"Block Group 3, Census Tract 16.04, Durham County, North Carolina",37,063,001604,3,370630016043
1172,"Block Group 4, Census Tract 16.04, Durham County, North Carolina",37,063,001604,4,370630016044
881,"Block Group 5, Census Tract 16.04, Durham County, North Carolina",37,063,001604,5,370630016045
1280,"Block Group 6, Census Tract 16.04, Durham County, North Carolina",37,063,001604,6,370630016046
693,"Block Group 7, Census Tract 16.04, Durham County, North Carolina",37,063,001604,7,370630016047
742,"Block Group 1, Census Tract 17.05, Durham County, North Carolina",37,063,001705,1,370630017051
1402,"Block Group 2, Census Tract 17.05, Durham County, North Carolina",37,063,001705,2,370630017052
836,"Block Group 3, Census Tract 17.05, Durham County, North Carolina",37,063,001705,3,370630017053
1133,"Block Group 4, Census Tract 17.05, Durham County, North Carolina",37,063,001705,4,370630017054
1544,"Block Group 5, Census Tract 17.05, Durham County, North Carolina",37,063,001705,5,370630017055
2105,"Block Group 1, Census Tract 17.06, Durham County, North Carolina",37,063,001706,1,370630017061
1205,"Block Group 2, Census Tract 17.06, Durham County, North Carolina",37,063,001706,2,370630017062
699,"Block Group 3, Census Tract 17.06, Durham County, North Carolina",37,063,001706,3,370630017063
1210,"Block Group 4, Census Tract 17.06, Durham County, North Carolina",37,063,001706,4,370630017064
455,"Block Group 1, Census Tract 17.08, Durham County, North Carolina",37,063,001708,1,370630017081
2557,"Block Group 2, Census Tract 17.08, Durham County, North Carolina",37,063,001708,2,370630017082
791,"Block Group 3, Census Tract 17.08, Durham County, North Carolina",37,063,001708,3,370630017083
1246,"Block Group 4, Census Tract 17.08, Durham County, North Carolina",37,063,001708,4,370630017084
1465,"Block Group 1, Census Tract 17.09, Durham County, North Carolina",37,063,001709,1,370630017091
1011,"Block Group 2, Census Tract 17.09, Durham County, North Carolina",37,063,001709,2,370630017092
644,"Block Group 3, Census Tract 17.09, Durham County, North Carolina",37,063,001709,3,370630017093
1030,"Block Group 4, Census Tract 17.09, Durham County, North Carolina",37,063,001709,4,370630017094
1234,"Block Group 5, Census Tract 17.09, Durham County, North Carolina",37,063,001709,5,370630017095
1474,"Block Group 6, Census Tract 17.09, Durham County, North Carolina",37,063,001709,6,370630017096
400,"Block Group 7, Census Tract 17.09, Durham County, North Carolina",37,063,001709,7,370630017097
1776,"Block Group 1, Census Tract 17.10, Durham County, North Carolina",37,063,001710,1,370630017101
2125,"Block Group 2, Census Tract 17.10, Durham County, North Carolina",37,063,001710,2,370630017102
946,"Block Group 3, Census Tract 17.10, Durham County, North Carolina",37,063,001710,3,370630017103
1926,"Block Group 1, Census Tract 17.11, Durham County, North Carolina",37,063,001711,1,370630017111
1100,"Block Group 2, Census Tract 17.11, Durham County, North Carolina",37,063,001711,2,370630017112
1388,"Block Group 3, Census Tract 17.11, Durham County, North Carolina",37,063,001711,3,370630017113
1003,"Block Group 1, Census Tract 17.12, Durham County, North Carolina",37,063,001712,1,370630017121
1283,"Block Group 2, Census Tract 17.12, Durham County, North Carolina",37,063,001712,2,370630017122
1139,"Block Group 3, Census Tract 17.12, Durham County, North Carolina",37,063,001712,3,370630017123
1539,"Block Group 4, Census Tract 17.12, Durham County, North Carolina",37,063,001712,4,370630017124
1019,"Block Group 1, Census Tract 17.13, Durham County, North Carolina",37,063,001713,1,370630017131
439,"Block Group 2, Census Tract 17.13, Durham County, North Carolina",37,063,001713,2,370630017132
1260,"Block Group 3, Census Tract 17.13, Durham County, North Carolina",37,063,001713,3,370630017133
541,"Block Group 4, Census Tract 17.13, Durham County, North Carolina",37,063,001713,4,370630017134
2046,"Block Group 1, Census Tract 18.01, Durham County, North Carolina",37,063,001801,1,370630018011
1194,"Block Group 2, Census Tract 18.01, Durham County, North Carolina",37,063,001801,2,370630018012
952,"Block Group 3, Census Tract 18.01, Durham County, North Carolina",37,063,001801,3,370630018013
150,"Block Group 4, Census Tract 18.01, Durham County, North Carolina",37,063,001801,4,370630018014
661,"Block Group 5, Census Tract 18.01, Durham County, North Carolina",37,063,001801,5,370630018015
1471,"Block Group 6, Census Tract 18.01, Durham County, North Carolina",37,063,001801,6,370630018016
2493,"Block Group 7, Census Tract 18.01, Durham County, North Carolina",37,063,001801,7,370630018017
1424,"Block Group 1, Census Tract 18.02, Durham County, North Carolina",37,063,001802,1,370630018021
3025,"Block Group 2, Census Tract 18.02, Durham County, North Carolina",37,063,001802,2,370630018022
2277,"Block Group 3, Census Tract 18.02, Durham County, North Carolina",37,063,001802,3,370630018023
405,"Block Group 4, Census Tract 18.02, Durham County, North Carolina",37,063,001802,4,370630018024
2782,"Block Group 1, Census Tract 18.06, Durham County, North Carolina",37,063,001806,1,370630018061
569,"Block Group 2, Census Tract 18.06, Durham County, North Carolina",37,063,001806,2,370630018062
1640,"Block Group 3, Census Tract 18.06, Durham County, North Carolina",37,063,001806,3,370630018063
1248,"Block Group 4, Census Tract 18.06, Durham County, North Carolina",37,063,001806,4,370630018064
1396,"Block Group 5, Census Tract 18.06, Durham County, North Carolina",37,063,001806,5,370630018065
2052,"Block Group 1, Census Tract 18.08, Durham County, North Carolina",37,063,001808,1,370630018081
3051,"Block Group 2, Census Tract 18.08, Durham County, North Carolina",37,063,001808,2,370630018082
2024,"Block Group 3, Census Tract 18.08, Durham County, North Carolina",37,063,001808,3,370630018083
3907,"Block Group 4, Census Tract 18.08, Durham County, North Carolina",37,063,001808,4,370630018084
1022,"Block Group 1, Census Tract 18.09, Durham County, North Carolina",37,063,001809,1,370630018091
2283,"Block Group 2, Census Tract 18.09, Durham County, North Carolina",37,063,001809,2,370630018092
1054,"Block Group 3, Census Tract 18.09, Durham County, North Carolina",37,063,001809,3,370630018093
620,"Block Group 4, Census Tract 18.09, Durham County, North Carolina",37,063,001809,4,370630018094
1959,"Block Group 5, Census Tract 18.09, Durham County, North Carolina",37,063,001809,5,370630018095
1318,"Block Group 1, Census Tract 18.10, Durham County, North Carolina",37,063,001810,1,370630018101
973,"Block Group 2, Census Tract 18.10, Durham County, North Carolina",37,063,001810,2,370630018102
1703,"Block Group 3, Census Tract 18.10, Durham County, North Carolina",37,063,001810,3,370630018103
1632,"Block Group 1, Census Tract 18.11, Durham County, North Carolina",37,063,001811,1,370630018111
807,"Block Group 2, Census Tract 18.11, Durham County, North Carolina",37,063,001811,2,370630018112
909,"Block Group 3, Census Tract 18.11, Durham County, North Carolina",37,063,001811,3,370630018113
859,"Block Group 4, Census Tract 18.11, Durham County, North Carolina",37,063,001811,4,370630018114
1219,"Block Group 5, Census Tract 18.11, Durham County, North Carolina",37,063,001811,5,370630018115
826,"Block Group 6, Census Tract 18.11, Durham County, North Carolina",37,063,001811,6,370630018116
2016,"Block Group 1, Census Tract 19, Durham County, North Carolina",37,063,001900,1,370630019001
608,"Block Group 2, Census Tract 19, Durham County, North Carolina",37,063,001900,2,370630019002
2361,"Block Group 3, Census Tract 19, Durham County, North Carolina",37,063,001900,3,370630019003
626,"Block Group 4, Census Tract 19, Durham County, North Carolina",37,063,001900,4,370630019004
900,"Block Group 1, Census Tract 20.07, Durham County, North Carolina",37,063,002007,1,370630020071
929,"Block Group 2, Census Tract 20.07, Durham County, North Carolina",37,063,002007,2,370630020072
548,"Block Group 3, Census Tract 20.07, Durham County, North Carolina",37,063,002007,3,370630020073
1299,"Block Group 4, Census Tract 20.07, Durham County, North Carolina",37,063,002007,4,370630020074
1508,"Block Group 5, Census Tract 20.07, Durham County, North Carolina",37,063,002007,5,370630020075
1837,"Block Group 1, Census Tract 20.08, Durham County, North Carolina",37,063,002008,1,370630020081
769,"Block Group 2, Census Tract 20.08, Durham County, North Carolina",37,063,002008,2,370630020082
1178,"Block Group 3, Census Tract 20.08, Durham County, North Carolina",37,063,002008,3,370630020083
2487,"Block Group 1, Census Tract 20.09, Durham County, North Carolina",37,063,002009,1,370630020091
1490,"Block Group 2, Census Tract 20.09, Durham County, North Carolina",37,063,002009,2,370630020092
1062,"Block Group 3, Census Tract 20.09, Durham County, North Carolina",37,063,002009,3,370630020093
835,"Block Group 1, Census Tract 20.13, Durham County, North Carolina",37,063,002013,1,370630020131
954,"Block Group 2, Census Tract 20.13, Durham County, North Carolina",37,063,002013,2,370630020132
1796,"Block Group 3, Census Tract 20.13, Durham County, North Carolina",37,063,002013,3,370630020133
1186,"Block Group 4, Census Tract 20.13, Durham County, North Carolina",37,063,002013,4,370630020134
2591,"Block Group 1, Census Tract 20.15, Durham County, North Carolina",37,063,002015,1,370630020151
